timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
125,0.0964080914926842,ar,5y,0.087672395510471,0.154955216780468,2.78305502673272,-31.8580171044868,10.3725733443845,1.47174552513283,0.0963770637691806
126,0.0985189843161635,ar,5y,0.0884808134987392,0.137758114533409,2.70276015170912,-23.2492645122097,10.1503279488838,1.47288910140122,0.0965695919606796
127,0.0970292929768508,ar,5y,0.0884725169433317,0.144016840376303,2.70494427677169,-24.4196195645502,10.3061659970931,1.47561823603124,0.0970284267327208
128,0.106336869513082,ar,5y,0.0887953346072066,0.15033540102755,2.67634582994244,-28.0762393599379,9.4040759764606,1.52483714822209,0.105153894772516
129,0.0987374366581481,ar,5y,0.0889088059626261,0.20536832436876,2.69439090557906,-841.728964143563,10.1278707838267,1.47340338420059,0.0966561236383928
130,0.0685720594827478,ar,5y,0.0881243981109145,0.202508281485939,2.74726068398105,155.265525563673,14.5831991563793,1.31158562156455,0.0677480997930588
131,0.0954579177615223,ar,5y,0.0882101430457559,0.200177234267714,2.73770445130241,194.612386036829,10.4758203766633,1.46115368896419,0.0945863816205557
132,0.0966713327430234,ar,5y,0.0865848614883964,0.218210218191693,2.82579929381154,-73.4138952313731,10.3443282680115,1.47239271449066,0.0964860413694982
133,0.10172441966457,ar,5y,0.0869194215477615,0.246554393793386,2.79803707741292,-706.704571155663,9.83048124823362,1.49910302926834,0.100940417927902
134,0.0962585183095139,ar,5y,0.0868638585313672,0.191504540043322,2.78292958513828,-40.3721726955246,10.3886909705441,1.4661857725674,0.0954388068336013
135,0.108417979980114,ar,5y,0.0875428328517896,0.167315399138104,2.70653681235935,-27.2116667794914,9.22356236653197,1.53433859493802,0.106690710212858
136,0.100301842358292,ar,5y,0.0875287855556618,0.166059261084903,2.70787596966783,-26.8467154949121,9.96990659880265,1.49440899683014,0.100163671230296
137,0.102496591917014,ar,5y,0.0874469031821796,0.144673330391945,2.71302237306173,-22.3277476738844,9.75642195800667,1.50840031199997,0.102471380191087
138,0.108859798241125,ar,5y,0.0874900015368725,0.186341133263932,2.71840169819286,-33.9082055517567,9.18612762615077,1.54485435574944,0.108379951188269
139,0.104690937978251,ar,5y,0.0869027306919075,0.151840521462299,2.76724976628191,-21.3371146345347,9.55192511703113,1.52165307237081,0.104636630552543
140,0.105543067229665,ar,5y,0.0873860045942318,0.167844684731173,2.72221985334371,-27.0486499631742,9.47480517904571,1.5196124978768,0.104304533315685
141,0.145165016125996,ar,5y,0.0897483236028654,0.135608715265268,2.75220718864127,113.167524235884,6.88871207875628,1.7270348171441,0.135856241935152
142,0.23383001839753,ar,5y,0.0948677131347387,0.0963181507209972,3.03562820216602,25.3957417875069,4.27661087679478,2.3271794266967,0.208255204485129
143,0.231200542024492,ar,5y,0.094660510070674,0.0493834375750637,3.05327614254619,17.2862321525138,4.32524937547105,2.55321137531824,0.230342933106231
144,0.225142210328282,ar,5y,0.0949626260900516,0.0748391808647104,3.01985082332788,20.9772726046703,4.4416371258943,2.48309796632172,0.223731396141875
145,0.250697404113548,ar,5y,0.0965673345862983,0.102273790104192,2.93102446260212,66.5767389048907,3.98887257542991,2.675373708541,0.241392905225351
146,0.285560187503257,ar,5y,0.0983220769822915,0.0507304399752342,2.8998169870148,334.977983836661,3.50188872175535,3.03074198254329,0.270572253914821
147,0.299752861227839,ar,5y,0.0993618831930207,0.0601385831186622,2.8180357263486,-100.647178240256,3.33608158368808,3.34056639975373,0.293011141628394
148,0.317507826053592,ar,5y,0.0983329604700221,0.0218346338787551,2.90033677933469,81.618063189006,3.14952866651926,3.71479625722128,0.317131325335138
149,0.297869051698241,ar,5y,0.0971830409097302,0.0340167881167851,2.99820845434683,-488.963786848564,3.35717992285099,3.40516374848258,0.297390154549678
150,0.300656718217815,ar,5y,0.096247995344096,0.0816175048699597,3.06218581115499,-26.1444767760113,3.32605240264591,3.39396685037274,0.296637980828254
151,0.306461049838464,ar,5y,0.0965335639035347,0.108711322436669,3.03257483744778,-20.558294047298,3.26305741146257,3.51546584196164,0.304651499456995
152,0.297847256448675,ar,5y,0.0970931502750066,0.0545402184718142,2.97278698566692,-42.0339588325237,3.35742558760927,3.33912855339467,0.292912569923456
153,0.311183434330607,ar,5y,0.0978874662967092,0.0326666744458501,2.89420297801126,-92.2771566168543,3.21353867101287,3.53715023499235,0.30604820153689
154,0.30467880730135,ar,5y,0.0978937489705083,0.0063031007851558,2.89277754205983,320.538033222941,3.28214492126105,3.50024939854155,0.303665468473193
155,0.326148739939843,ar,5y,0.0987887514059784,0.0187436426126522,2.88672498687403,19.9371205435288,3.06608573801158,3.61488501069993,0.310975264997278
156,0.316781857802452,ar,5y,0.098823710687843,0.0280389533176795,2.88297178485516,18.7706806062163,3.15674643408275,3.70540521316764,0.316560887455398
157,0.324422701147408,ar,5y,0.0988069978618457,0.0285517704667182,2.88469093938102,18.6730485078266,3.08239835394759,3.80665964706846,0.322624829052809
158,0.338770818577546,ar,5y,0.0983198633407985,0.0114542451658053,2.93356918764972,26.8202108897817,2.95184810840222,4.08612068977567,0.338434618955074
159,0.35773210704093,ar,5y,0.0988803052049908,0.0117571856846354,2.8903072907365,31.9216198865708,2.79538789031756,4.31614935773686,0.350529394835588
160,0.351052337763364,ar,5y,0.0986835765548675,0.0701557606463863,2.91079112698643,268.291164730076,2.84857809627827,4.25167177535374,0.347216739768853
161,0.356950798559465,ar,5y,0.0983674953477224,0.0666987414050009,2.92929629878865,864.350194283083,2.80150654946191,4.30594282530886,0.350008896058655
162,0.348890123012932,ar,5y,0.0980436893049393,0.0224376274134182,2.9597849328885,53.512409418458,2.86623189949959,4.26782412631749,0.348052099076556
163,0.351393547911288,ar,5y,0.0973446994295203,0.0065678911654031,3.03112132730313,30.1231941341,2.84581207009657,4.33314166391965,0.351392749607663
164,0.351228248675733,ar,5y,0.0973812735568597,0.000643166775305,3.02659863121222,32.098405871419,2.84715140018034,4.32343335226094,0.350899971756136
165,0.348862483779241,ar,5y,0.0973768570514356,0.0144888231699025,3.02728405128891,27.952073865082,2.86645898167943,4.28142953200922,0.348752866677955
166,0.360826721367202,ar,5y,0.0972760273338689,0.060829274954385,3.04100963161091,18.7813609380324,2.7714133704148,4.49331424376481,0.359340412176813
167,0.369154404218687,ar,5y,0.0977187593034959,0.0590140445028125,3.00694683380141,17.435570038095,2.70889359187382,4.5405250176035,0.3616195366848
168,0.360217524762248,ar,5y,0.0976626917288626,0.0448708033829237,3.01275290197877,19.0239837870459,2.77610035952588,4.51119728804698,0.360207030435996
169,0.358135580611566,ar,5y,0.098241824436945,0.0633010812490685,2.95512256366837,16.0176220210163,2.79223862173192,4.37912179001431,0.353709146572418
170,0.34012385109836,ar,5y,0.0986191849416461,0.0129629551226456,2.91514446613226,24.0541754333535,2.94010548443076,4.046165596107,0.336252715073331
171,0.362129187468536,ar,5y,0.101689834881374,0.0352209487643688,2.83014792625654,183.033344701211,2.76144545815404,4.12118030067825,0.340328770089349
172,0.405063593502587,ar,5y,0.105694957833738,0.093903704842364,2.80759743491896,-30.4981732092207,2.46874815717946,4.82537504334837,0.374802189734232
173,0.328218106158528,ar,5y,0.105716909966658,0.0936889281923268,2.80640139769397,-30.674689092911,3.04675452461786,3.79528007231768,0.321952702541536
174,0.317230350486789,ar,5y,0.105076283931799,0.0679502308620117,2.86107328241602,-21.9733037343875,3.15228350145408,3.71624766838094,0.317219339204412
175,0.321391712629548,ar,5y,0.104737571929425,0.0338227398683845,2.89215121885697,-17.0070277523035,3.11146790879654,3.78266301496347,0.321204748595813
176,0.318115541460192,ar,5y,0.105002061027895,0.0663628665048154,2.86770834459717,-21.4761795344151,3.1435119309477,3.70192057761534,0.316348795607382
177,0.318521350364735,ar,5y,0.106431164252471,0.101826835606571,2.78541612856156,-54.0473756157344,3.13950697136914,3.58711056051533,0.309228981079923
178,0.339512599043395,ar,5y,0.104676030247037,0.138691099239234,2.87632715426318,57.4181190108052,2.94539879467679,4.05309794078323,0.336633080490443
179,0.337998414520858,ar,5y,0.104689510728457,0.144166201111974,2.87589940701496,51.9353668056931,2.95859375972987,4.07651585446073,0.337912389452287
180,0.380132435991186,ar,5y,0.102846542588357,0.129091296279705,2.97972032366227,-143.328340710772,2.63066212014379,4.94019507726416,0.379857771362697
181,0.363763100474824,ar,5y,0.10217697350899,0.1280490983466,3.02928391038769,-957.366949945215,2.74904188658687,4.49715689257995,0.359526970484077
182,0.389114068812851,ar,5y,0.102628470761319,0.138615786637901,3.01798146299377,-261.444978625361,2.5699404882761,4.79349500360018,0.373373152403156
183,0.425947833702142,ar,5y,0.105383366824966,0.15369352325169,2.88560265186061,-35.282878616884,2.34770533121031,5.53596131235735,0.404017287373972
184,0.414639953152529,ar,5y,0.103104767707522,0.149406032471789,2.95522970556747,-15.3338046295687,2.41173093040588,5.76143792945203,0.412360616134915
185,0.397801640506575,ar,5y,0.102637886035483,0.146672898172028,2.99272044593139,-14.1005969642013,2.51381567639229,5.31147884596926,0.395295632008795
186,0.406237181586005,ar,5y,0.101893398785856,0.12570855569563,3.05892210380479,-11.8621105949435,2.46161613295924,5.59213710664912,0.406133664808758
187,0.402250380006687,ar,5y,0.102504393880053,0.10541467930764,2.99320763639644,-10.6697708577685,2.48601381056092,5.35805445881206,0.397141046898155
188,0.365948850073225,ar,5y,0.102618482212749,0.156745301938759,2.99300986995381,-13.6952019107962,2.7326223317819,4.56796749170641,0.362931538117155
189,0.427213177545714,ar,5y,0.100167280341701,0.0802080016053248,2.90866630234045,-62.0867065320506,2.34075176647142,5.74820659366714,0.411881933836387
190,0.46578008750738,ar,5y,0.103221378683066,0.0253722361977322,2.82791157947501,110.618489687914,2.14693591851789,6.53459099162813,0.438231154457887
191,0.461584469417986,ar,5y,0.102371220500975,0.0699128303755799,2.90429179518125,32.8022763465397,2.16645070675992,7.31529929175839,0.460827685729928
192,0.458927678303759,ar,5y,0.102612432099048,0.0328255251556247,2.87658530263101,59.1418962093333,2.17899256740429,7.14876169250361,0.456262896234542
193,0.456902511237239,ar,5y,0.102672593924529,0.0261705892216348,2.86973220349127,68.6599737943661,2.18865069769942,7.14578440406979,0.456180105981815
194,0.463877650858976,ar,5y,0.101841356740015,0.049606860549011,2.94758501477112,35.7058530550601,2.15574084707093,7.42256943304592,0.463700966423742
