timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
157,0.832480291700326,csto,1y,2.84608852695055,0.0570271658435145,3.67847159102036,-25.0763302119755,1.20122963867111,109.363795777727,0.83027727994609
158,0.836538043397451,csto,1y,2.83894677031845,0.0704755454257315,3.71460067305942,-28.9997352167785,1.1954028963688,116.79845537996,0.835644614887087
159,0.834384525687885,csto,1y,2.84028553311225,0.083773662492665,3.70907122556759,-33.3920672578032,1.19848819005311,113.858818464186,0.833580200309723
160,0.835087503680843,csto,1y,2.8402364125039,0.110505566892491,3.71289975527607,-48.0637725873981,1.19747930078257,114.353398518271,0.833932635764766
161,0.833918532022643,csto,1y,2.83952457359998,0.119573190143172,3.71799952107043,-56.1554320892416,1.1991579052387,114.32765246844,0.833914341101907
162,0.835164344992724,csto,1y,2.8437570807689,0.10755030041165,3.69475095809864,-45.2012932147634,1.19736912380845,112.02810193689,0.83225705669824
163,0.834048170085242,csto,1y,2.84560519696931,0.0737405388237984,3.68128735551232,-29.4879476830193,1.19897151731392,111.041747658556,0.831531757267541
164,0.822500630051369,csto,1y,2.83892439250538,0.0475229453672045,3.71207809088171,-22.8625814439332,1.21580453979415,99.5912129391257,0.822404709619245
165,0.81034193606234,csto,1y,2.78470614837561,0.0311411125063136,3.89469057712797,-13.7790047130128,1.2340469565962,86.1169414352685,0.809614722474412
166,0.807727034484885,csto,1y,2.71315658776458,0.0413946944979872,4.11892278019435,-9.48613448499805,1.23804200838435,83.9638873288654,0.807314701162233
167,0.813348476662682,csto,1y,2.66306601532605,0.0177292360429165,4.31791948104308,-7.1954241325093,1.22948530512184,87.1775246605867,0.810718835298149
168,0.815880369585436,csto,1y,2.63729407944437,0.0186354864123685,4.46158143961325,-6.24249897936947,1.22566988651549,91.9781780365652,0.815494761376486
169,0.809466088184986,csto,1y,2.63132120342952,0.0261144694423781,4.49919595526456,-6.08479068201185,1.23538220389471,83.5501389707591,0.806863409785885
170,0.825572637075236,csto,1y,2.64703913768891,0.0323473762276413,4.42739280569906,-6.31053457229314,1.2112804556395,80.1066065046952,0.802984280702114
171,0.837361527903535,csto,1y,2.70295969144275,0.0375212220375941,4.18755983503629,-7.46669779536242,1.19422730406979,80.0130733952395,0.802875730429293
172,0.84178820936989,csto,1y,2.75110109054693,0.0291912072772986,3.98278060994164,-8.9888008539518,1.18794726377617,89.1220796235678,0.812695980493483
173,0.830348601995614,csto,1y,2.76464554388813,0.0017355228238792,3.91117048196243,-10.2154266954149,1.20431346255856,99.4886069906396,0.822316458441331
174,0.822268807223868,csto,1y,2.75081412663166,0.0506277186394496,3.98124942179011,-12.8851120247673,1.2161473124296,96.5195052563968,0.819707143192405
175,0.810757902518991,csto,1y,2.72486865086096,0.0959464543366598,4.11172696986216,-18.0500545749181,1.2334138179758,85.7305567562748,0.809207821248404
176,0.819546534127719,csto,1y,2.67128246143047,0.11302307192377,4.35053433635537,-32.2801162544391,1.22018696725299,96.2672314886111,0.819480350547033
177,0.832806016831062,csto,1y,2.65565172949772,0.131473530812511,4.4468590704924,-45.8921635659202,1.20075981655984,111.183312722166,0.831636399346848
178,0.83323588548001,csto,1y,2.65841001013455,0.10443205189813,4.42451242937651,-32.2447308312412,1.20014034131994,110.379335660487,0.831039661967285
179,0.836168010786798,csto,1y,2.66118344895129,0.0731796532384933,4.4028362878186,-23.9113148343741,1.19593190255992,113.819370048861,0.833551998733975
180,0.840206666038619,csto,1y,2.66155545600337,0.072016993069043,4.40031328193116,-23.6766145388971,1.19018336847382,121.410157662107,0.838743017201644
181,0.84341514811116,csto,1y,2.65296518522233,0.0519430269875717,4.45249841764084,-19.7274924697871,1.1856557262927,128.619348969368,0.84327502124355
182,0.844080978833142,csto,1y,2.65968059402803,0.0727651644242055,4.41145270426026,-23.5071536156244,1.18472045345981,123.142649168333,0.839865402561023
183,0.850414091337063,csto,1y,2.67403952390418,0.0933814329066254,4.32922595821891,-31.3535647875443,1.17589773051356,125.127093690379,0.841124579498264
