timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
132,0.136452457672364,photo,3y,0.0806103228430419,0.490318432850922,2.6938903681368,-24.5424950165663,7.32855982998196,1.72898956325279,0.136134078167773
133,0.146950269918347,photo,3y,0.0806354621778207,0.491363357555791,2.69209626103497,-24.9457408778309,6.80502322694374,1.80296131797848,0.146408256068252
134,0.167210013698343,photo,3y,0.078680017357086,0.524656882863252,2.80982191249027,559.341398555348,5.98050306845892,1.94858302578577,0.165373252793656
135,0.19855019874926,photo,3y,0.0822932985134077,0.346704003823334,2.90654469804296,28.4813677229807,5.03650969024139,2.0840135765077,0.181683364379472
136,0.21847182059015,photo,3y,0.082662206794358,0.392539602110788,2.89763620886403,17.6593027641049,4.5772493555404,2.40039270008346,0.215660720801085
137,0.203066002946062,photo,3y,0.0827690584742596,0.360925881794301,2.86741053692955,21.7563830913632,4.92450723160005,2.27087234918019,0.202382702433565
138,0.193860434477452,photo,3y,0.0820703660047271,0.3402010413523,2.82646016116861,360.869663011426,5.1583501434704,2.15000134712336,0.189217271538707
139,0.173745411217848,photo,3y,0.0822644011090309,0.336385512329347,2.81428144503993,204.719180381056,5.75554768894681,1.98780756217318,0.170220661744692
140,0.195364936727397,photo,3y,0.0833159162953908,0.358432209451284,2.75335974575786,35.4685032438636,5.11862577160074,2.16010389330505,0.190348362424901
141,0.193832890867547,photo,3y,0.0832838279919788,0.355529229444444,2.75569765423609,37.0550532999398,5.15908314385784,2.18962363218809,0.193620536121417
142,0.192167350649066,photo,3y,0.0832122038365861,0.349282415546837,2.7610410482299,41.0532238169029,5.20379760985616,2.17507627070995,0.192014082160913
143,0.205425266923476,photo,3y,0.083830988118424,0.293755959996675,2.67219245788383,982.247877340104,4.86795034990761,2.26528185410147,0.20179091491576
144,0.228937733973494,photo,3y,0.0812770664177389,0.206244400944369,2.61044616280063,51.7174030253985,4.36799990392051,2.49375029248199,0.224749164347583
145,0.217814159657391,photo,3y,0.0812608929867882,0.224158268157881,2.61767404998133,39.5023910896946,4.59106975218206,2.4212329986831,0.217723116303181
146,0.218788230502126,photo,3y,0.0803895974223424,0.264622601451711,2.71972293980916,22.1004022012643,4.57062977156023,2.43165332645858,0.218746971816652
147,0.221870522999431,photo,3y,0.0815631968535335,0.283245452351034,2.65107331780963,14.5736711025361,4.50713319859332,2.39843932488073,0.215466395824627
148,0.231679221287193,photo,3y,0.0820115792515388,0.299846035050253,2.61433221209031,12.7251941081254,4.31631285034573,2.53971996989546,0.229086543110597
149,0.209163482971507,photo,3y,0.0819722131204724,0.242786822531297,2.58997803098354,18.8281032385296,4.78094926415155,2.31483730905079,0.206981489223382
150,0.174670625547444,photo,3y,0.0847327564989945,0.124143280007532,2.64494328709194,13.8275909029966,5.72506107919318,1.92132800123518,0.161942466753712
151,0.195911948191374,photo,3y,0.0854824687932753,0.131819628928165,2.58551247519053,12.0884064402046,5.10433390730801,2.1754039246686,0.192050394124454
152,0.221016732905019,photo,3y,0.0869593091999474,0.0971882838505245,2.54306515389369,10.5886537685332,4.52454430420772,2.35834396650492,0.211438520314151
153,0.276372254875046,photo,3y,0.0910782498101489,0.040656549319359,2.65678107246926,8.14544458429753,3.61830821423128,2.79946760059863,0.252053858919072
154,0.328540232899051,photo,3y,0.0939315702542268,0.0771829997830468,2.58717345856123,6.8149565880599,3.04376724633072,3.58477552180721,0.309081458316883
155,0.34010625643984,photo,3y,0.0945859818979153,0.0225402060085542,2.53780517536146,5.75572914187752,2.94025758440256,3.98789236803026,0.333025023160962
156,0.32845715218671,photo,3y,0.0942410321016469,0.0041792259265041,2.57110672422776,5.40612015315452,3.0445371438633,3.90706785052461,0.328456160477617
157,0.321607252899809,photo,3y,0.0941128304711057,0.0533178317749312,2.58501004330992,4.89628090980893,3.10938261181421,3.76359197880345,0.320068690440695
158,0.298053073641986,photo,3y,0.0947986106009564,0.0563540615093129,2.54525557998354,5.0970598987125,3.35510715518127,3.30443399200782,0.290519242965083
159,0.291128817649225,photo,3y,0.0941022683889331,0.107104624749302,2.60686568099231,4.5179903108651,3.43490557916833,3.29850193250972,0.290107155820262
160,0.294170968582434,photo,3y,0.0942140058632693,0.113909736440384,2.59663898394847,4.46534157275611,3.39938371491535,3.34129190649185,0.293060860380162
161,0.276002726780447,photo,3y,0.0973549300610773,0.14560312839465,2.5360808182056,5.3727995874137,3.62315261035618,2.88057278832047,0.258738512225245
162,0.321309895040067,photo,3y,0.0998972151822731,0.17768226059943,2.58520288422056,7.66489691076713,3.112260205604,3.4182701609572,0.298267007671593
163,0.371559819672086,photo,3y,0.103336772984498,0.204430131731814,2.59135665914238,12.1350791170108,2.69135667274931,4.20277243097359,0.344664946562149
164,0.413158664056313,photo,3y,0.106641819140658,0.212371443739691,2.53306820180135,23.3716305367432,2.42037765874783,5.11215381336202,0.387173750284334
165,0.478452480108146,photo,3y,0.114501984914813,0.440465254955424,3.08766797748205,-93.2165725179629,2.09007172410093,5.82922046249969,0.414792261485805
166,0.597096865115538,photo,3y,0.125580170497899,0.825167611050418,4.30087464273791,-12.9214536222048,1.67477013935838,8.42559564217889,0.488311986637739
167,0.735116487239692,photo,3y,0.145369947366774,1.42296759876723,6.53194236806357,-7.75713819506336,1.36032862458972,11.8807742108051,0.551288550203556
168,0.782527891834978,photo,3y,0.159980974917378,1.52426510152222,6.25325497296462,-5.881823780947,1.27790972109002,21.6513852550343,0.647871871438285
169,0.641348040716091,photo,3y,0.159779562810268,1.55244702876793,6.33274591448657,-6.15618304903779,1.55921580252036,20.7029980346357,0.641249431614101
170,0.641341895091961,photo,3y,0.159564269185832,1.5788135561896,6.41088636910918,-6.42534010189872,1.55923074362172,20.713054914921,0.641321736602178
171,0.643403002942918,photo,3y,0.163030005715718,1.49200128594249,6.18421745284764,-8.11693209720623,1.55423582952832,17.5563183068907,0.616066055480726
