timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
202,0.678942328737902,cheart,5y,2.22229145469863,0.0664691098362328,2.60972459903336,10.1037020252982,1.47287914992562,22.6067459085555,0.654167918653408
203,0.697949850901289,cheart,5y,2.19769659243063,0.0485617671730682,2.60663949269648,6.87718551080885,1.43276769628744,27.3753974274426,0.68104658548493
204,0.685446332151122,cheart,5y,2.19034019431111,0.0123089916803933,2.63625659383199,6.25498714925848,1.45890342262351,28.1654462760664,0.684900372224977
205,0.683179256888457,cheart,5y,2.1875101260559,0.004193821019587,2.64893158045318,6.12364053291226,1.4637446759647,27.6360208767094,0.6823340761017
206,0.685647753822767,cheart,5y,2.2016225453877,0.0151697313367407,2.59804196541138,6.50923886575278,1.45847484283962,26.1992591425242,0.675026874124827
207,0.697911613866304,cheart,5y,2.24913166602461,0.0063528116114671,2.52104596597813,7.60875978383625,1.4328461944632,24.7410041906773,0.667045137573591
208,0.717270761112554,cheart,5y,2.2748811068265,0.0193139725676637,2.47687879402586,8.29449655508367,1.39417365688921,29.9936007626629,0.693290369263675
209,0.719117151495717,cheart,5y,2.30391859973202,0.015272648303932,2.39983965851224,10.4071456629757,1.3905940053301,31.7655062932857,0.700794758784351
210,0.719368434783813,cheart,5y,2.31183470530485,0.0646584421499975,2.39593453720463,17.1891263499387,1.39010825558467,31.5324819793283,0.699840218095447
211,0.733332286661644,cheart,5y,2.32517162098663,0.0996921878945936,2.40314466776569,63.3708042541933,1.36363830992947,33.4090616151135,0.707270973797031
212,0.753770785699322,cheart,5y,2.3598650011403,0.129571470921871,2.38044447058643,-48.3788961158014,1.32666324958752,38.4072706904188,0.724597414683929
213,0.773765431341845,cheart,5y,2.43422569647276,0.0815274027711721,2.36049476986367,-20.3655238843152,1.29238133353389,39.4637787108653,0.727873529502274
214,0.71377601368689,cheart,5y,2.4159545259792,0.0581964684322823,2.41290031790969,-27.7295849760412,1.40099972655941,35.1416426840273,0.713650760900085
215,0.716672845915822,cheart,5y,2.35911518868071,0.102906709589543,2.45168991050946,-56.755705526169,1.39533680632496,34.9202312917815,0.712859263398736
216,0.719517959873594,cheart,5y,2.32957484304484,0.0801030909950665,2.52665498920608,526.913476291181,1.38981937320325,36.8413844880303,0.719511573375273
217,0.71549040178364,cheart,5y,2.32449752032494,0.0659534646133756,2.54551910023759,130.887892692473,1.39764278808927,35.5610486919158,0.715131827334824
218,0.71919986222172,cheart,5y,2.39812611939709,0.0288370242748944,2.58240831462108,-80.9178838885473,1.39043408171804,25.0324178080899,0.668689283578105
219,0.757546021611496,cheart,5y,2.51679111417979,0.196889227645112,2.77983467492123,-25.2429118592229,1.3200518139779,27.8402066435122,0.683331524874573
220,0.752711955327831,cheart,5y,2.57153315300784,0.200541453989625,2.66616777074464,-16.9931060868044,1.32852944997329,36.9901500807444,0.720007173138567
221,0.754824498777557,cheart,5y,2.60480925807492,0.161808195772813,2.56223873254511,-12.4926334403262,1.32481126622083,42.1283046474228,0.735634809481129
222,0.766957736679592,cheart,5y,2.6479468853776,0.146037404006351,2.4608948891902,-10.2166572433415,1.30385280984233,44.5445414641564,0.742119640976266
223,0.73571389177646,cheart,5y,2.64005365603774,0.12975159731954,2.48367292901456,-9.49224671314806,1.35922402876666,42.0421044743807,0.735394200786322
224,0.73698859119755,cheart,5y,2.63051339907491,0.118105608581489,2.51139158389,-8.91601339941688,1.35687310759462,42.1530628077299,0.735703793316517
225,0.735295076001926,cheart,5y,2.62543654106073,0.100035037676027,2.52681519708009,-8.38701312122668,1.35999822742915,41.9974779473218,0.735269373378601
226,0.738721035013745,cheart,5y,2.69346848692508,0.0568336137459841,2.47554313629933,-10.5309041150076,1.35369097751683,31.6319231284165,0.700248711488803
227,0.739908485629356,cheart,5y,2.73508922489113,0.0758896696650296,2.39623275794279,-13.9526199241654,1.3515184910326,36.351826939558,0.717861440424893
228,0.756053278396436,cheart,5y,2.77181215626616,0.113317615351769,2.34881053313548,-24.6051871574172,1.32265810965196,41.0908479785535,0.732693880815977
229,0.74814966810297,cheart,5y,2.78524188830104,0.125709063070814,2.31615996570428,-30.6212815039001,1.33663094783645,43.6250486823927,0.739709269684324
230,0.761947004453743,cheart,5y,2.806790471304,0.116047063185807,2.29081779018928,-38.7823598622257,1.31242723464334,44.0826504836232,0.740917347809529
231,0.75861754503085,cheart,5y,2.8226421745251,0.127672162269702,2.25549602347118,-58.1221407416756,1.31818728231409,47.1850686972172,0.748682388860796
232,0.768064785238054,cheart,5y,2.85617818837372,0.123556458201516,2.20844850728798,-202.465796328228,1.30197350434451,46.4638790877334,0.746940319975234
233,0.760607946820652,cheart,5y,2.86522816587088,0.13293964735074,2.18813766708816,2154.39550598059,1.31473777545976,49.5269479086898,0.754098895593957
234,0.750985947908812,cheart,5y,2.85737425427343,0.113289776413354,2.20620636131956,-133.11835558744,1.33158283824696,48.1367680637622,0.750926707983293
235,0.748017219277615,cheart,5y,2.84197972004919,0.0966283527548908,2.24103422970314,-58.7297347188378,1.33686762046164,46.6253456637474,0.747333525133828
236,0.730339079845885,cheart,5y,2.84745907820279,0.0963610802011571,2.23191665470378,-66.515050174932,1.36922701741637,36.608407607049,0.718729992053717
237,0.748665874457247,cheart,5y,2.76199336520335,0.210082557991675,2.11468269919331,-29.0592231318508,1.33570933859509,42.7739486706341,0.737416048936913
238,0.788308158178144,cheart,5y,2.80110261616048,0.16381743880974,2.14045289888335,-40.1178260720172,1.26853945329083,47.4840486003314,0.749394025873334
239,0.801011110900656,cheart,5y,2.89485733722246,0.114062443293271,2.18344231346028,89.5704162030783,1.24842213346529,47.6119767122546,0.749696666518835
240,0.828070976325696,cheart,5y,2.95138690068806,0.062099289776153,2.30764716061992,15.4058614380616,1.20762595066088,57.7847355899231,0.770725158899562
241,0.826992159006458,cheart,5y,2.99855966508629,0.09141763043399,2.28131252059961,10.0495341579944,1.20920130754491,73.149548534138,0.79439993835439
