"Year","VT_df","Tt_df","df_name","variavel"
"1995-08",0.53720876591375,0.604272620126802,"df_1y","evapm"
"1995-09",0.529313126679439,0.602568253093209,"df_1y","evapm"
"1995-10",0.528794984289421,0.600863886059621,"df_1y","evapm"
"1995-11",0.577492658344471,0.599159519026033,"df_1y","evapm"
"1995-12",0.582405973999192,0.59745515199244,"df_1y","evapm"
"1996-01",0.609730399317841,0.595750784958852,"df_1y","evapm"
"1996-02",0.607806746345605,0.594046417925264,"df_1y","evapm"
"1996-03",0.58762902532756,0.592342050891671,"df_1y","evapm"
"1996-04",0.5812511924578,0.590637683858083,"df_1y","evapm"
"1996-05",0.588013669834753,0.588933316824494,"df_1y","evapm"
"1996-06",0.581921166391704,0.587228949790902,"df_1y","evapm"
"1996-07",0.56787881123385,0.585524582757313,"df_1y","evapm"
"1996-08",0.582394656110707,0.583820215723725,"df_1y","evapm"
"1996-09",0.560649719120528,0.582115848690133,"df_1y","evapm"
"1996-10",0.534787040168265,0.580411481656544,"df_1y","evapm"
"1996-11",0.525194803257455,0.578707114622956,"df_1y","evapm"
"1996-12",0.50086472687694,0.577002747589363,"df_1y","evapm"
"1997-01",0.537573064562869,0.575298380555775,"df_1y","evapm"
"1997-02",0.530354315501772,0.573594013522187,"df_1y","evapm"
"1997-03",0.529896595565133,0.571889646488594,"df_1y","evapm"
"1997-04",0.550832253861752,0.570185279455006,"df_1y","evapm"
"1997-05",0.541435980566463,0.568480912421418,"df_1y","evapm"
"1997-06",0.499490167367078,0.566776545387825,"df_1y","evapm"
"1997-07",0.498860570035436,0.565072178354237,"df_1y","evapm"
"1997-08",0.484647508897326,0.563367811320649,"df_1y","evapm"
"1997-09",0.441479843846749,0.561663444287056,"df_1y","evapm"
"1997-10",0.468759261127037,0.559959077253468,"df_1y","evapm"
"1997-11",0.462245905802563,0.558254710219875,"df_1y","evapm"
"1997-12",0.428247123056899,0.313544395818209,"df_1y","evapm"
"1998-01",0.431267263860401,0.311259425254476,"df_1y","evapm"
"1998-02",0.422067325765341,0.308974454690736,"df_1y","evapm"
"1998-03",0.416440110671907,0.306689484127003,"df_1y","evapm"
"1998-04",0.377029429052014,0.304404513563269,"df_1y","evapm"
"1998-05",0.307480129896713,0.30211954299953,"df_1y","evapm"
"1998-06",0.294520524601397,0.299834572435797,"df_1y","evapm"
"1998-07",0.266751577968905,0.297549601872064,"df_1y","evapm"
"1998-08",0.241090582058586,0.295264631308324,"df_1y","evapm"
"1998-09",0.241183098985703,0.292979660744591,"df_1y","evapm"
"1998-10",0.179660769933183,0.290694690180858,"df_1y","evapm"
"1998-11",0.188435518250435,0.288409719617118,"df_1y","evapm"
"1998-12",0.203269530108357,0.286124749053385,"df_1y","evapm"
"1999-01",0.217387643764079,0.283839778489652,"df_1y","evapm"
"1999-02",0.229287821988195,0.281554807925912,"df_1y","evapm"
"1999-03",0.207846377669605,0.279269837362179,"df_1y","evapm"
"1999-04",0.219319898493086,0.276984866798446,"df_1y","evapm"
"1999-05",0.218180064814343,0.274699896234706,"df_1y","evapm"
"1999-06",0.212594867319272,0.272414925670973,"df_1y","evapm"
"1999-07",0.217883369013912,0.27012995510724,"df_1y","evapm"
"1999-08",0.212365990737265,0.2678449845435,"df_1y","evapm"
"1999-09",0.231161364902338,0.265560013979767,"df_1y","evapm"
"1999-10",0.237599016018029,0.263275043416034,"df_1y","evapm"
"1999-11",0.23593535785057,0.260990072852294,"df_1y","evapm"
"1999-12",0.241764459853514,0.258705102288561,"df_1y","evapm"
"2000-01",0.23593167771926,0.256420131724828,"df_1y","evapm"
"2000-02",0.258407110012485,0.254135161161088,"df_1y","evapm"
"2000-03",0.233025233508171,0.251850190597355,"df_1y","evapm"
"2000-04",0.259753963748281,0.249565220033622,"df_1y","evapm"
"2000-05",0.254521343818613,0.247280249469882,"df_1y","evapm"
"2000-06",0.259707584095402,0.244995278906149,"df_1y","evapm"
"2000-07",0.238617130141819,0.242710308342416,"df_1y","evapm"
"2000-08",0.242095879116769,0.240425337778676,"df_1y","evapm"
"2000-09",0.250758479052565,0.238140367214943,"df_1y","evapm"
"2000-10",0.243025519412303,0.23585539665121,"df_1y","evapm"
"2000-11",0.25917413667313,0.23357042608747,"df_1y","evapm"
"2000-12",0.242146231958934,0.231285455523737,"df_1y","evapm"
"2001-01",0.253651499127441,0.229000484960004,"df_1y","evapm"
"2001-02",0.249613102124716,0.226715514396265,"df_1y","evapm"
"2001-03",0.260021608804655,0.224430543832531,"df_1y","evapm"
"2001-04",0.238883116142084,0.222145573268798,"df_1y","evapm"
"2001-05",0.257217216946229,0.219860602705059,"df_1y","evapm"
"2001-06",0.230138606688135,0.217575632141325,"df_1y","evapm"
"2001-07",0.242602577996658,0.215290661577592,"df_1y","evapm"
"2001-08",0.236911379572149,0.213005691013853,"df_1y","evapm"
"2001-09",0.238869437192466,0.210720720450119,"df_1y","evapm"
"2001-10",0.226598819004521,0.208435749886386,"df_1y","evapm"
"2001-11",0.23163714588675,0.206150779322647,"df_1y","evapm"
"2001-12",0.222388649039885,0.203865808758913,"df_1y","evapm"
"2002-01",0.233629392479023,0.20158083819518,"df_1y","evapm"
"2002-02",0.217930024163659,0.199295867631441,"df_1y","evapm"
"2002-03",0.209958214534266,0.197010897067707,"df_1y","evapm"
"2002-04",0.202947007095593,0.194725926503974,"df_1y","evapm"
"2002-05",0.205795716335304,0.192440955940235,"df_1y","evapm"
"2002-06",0.192154961274319,0.190155985376501,"df_1y","evapm"
"2002-07",0.201163348242361,0.187871014812768,"df_1y","evapm"
"2002-08",0.189918316402132,0.185586044249029,"df_1y","evapm"
"2002-09",0.192569014311417,0.183301073685296,"df_1y","evapm"
"2002-10",0.181110209218833,0.181016103121562,"df_1y","evapm"
"2002-11",0.186633165697253,0.178731132557823,"df_1y","evapm"
"2002-12",0.184141820101323,0.17644616199409,"df_1y","evapm"
"2003-01",0.181955445157954,0.174161191430356,"df_1y","evapm"
"2003-02",0.17232740830724,0.171876220866617,"df_1y","evapm"
"2003-03",0.171429739048496,0.169591250302884,"df_1y","evapm"
"2003-04",0.176408550603005,0.16730627973915,"df_1y","evapm"
"2003-05",0.163844233508621,0.165021309175411,"df_1y","evapm"
"2003-06",0.1711661355452,0.162736338611678,"df_1y","evapm"
"2003-07",0.161058464963581,0.160451368047944,"df_1y","evapm"
"2003-08",0.154463194865357,0.158166397484205,"df_1y","evapm"
"2003-09",0.173508038699394,0.155881426920472,"df_1y","evapm"
"2003-10",0.162173737531362,0.153596456356738,"df_1y","evapm"
"2003-11",0.159213099687984,0.151311485792999,"df_1y","evapm"
"2003-12",0.15579326925268,0.149026515229266,"df_1y","evapm"
"2004-01",0.164418141626004,0.146741544665532,"df_1y","evapm"
"2004-02",0.154606747901411,0.144456574101793,"df_1y","evapm"
"2004-03",0.152232928490776,0.14217160353806,"df_1y","evapm"
"2004-04",0.160104000192986,0.139886632974327,"df_1y","evapm"
"2004-05",0.164600695019581,0.137601662410587,"df_1y","evapm"
"2004-06",0.171979335455465,0.135316691846854,"df_1y","evapm"
"2004-07",0.163857140223946,0.133031721283121,"df_1y","evapm"
"2004-08",0.114670954549542,0.130746750719381,"df_1y","evapm"
"2004-09",0.128348128748109,0.128461780155648,"df_1y","evapm"
"2004-10",0.130282407062069,0.126176809591915,"df_1y","evapm"
"2004-11",0.130411001118719,0.123891839028175,"df_1y","evapm"
"2004-12",0.120653091373004,0.121606868464442,"df_1y","evapm"
"2005-01",0.112222546558391,0.119321897900709,"df_1y","evapm"
"2005-02",0.131447761756124,0.117036927336969,"df_1y","evapm"
"2005-03",0.0922020223276458,0.114751956773236,"df_1y","evapm"
"2005-04",0.102180522448504,0.112466986209503,"df_1y","evapm"
"2005-05",0.0984015449967318,0.110182015645763,"df_1y","evapm"
"2005-06",0.103470418696066,0.10789704508203,"df_1y","evapm"
"2005-07",0.104351597656323,0.105612074518297,"df_1y","evapm"
"2005-08",0.103185342977407,0.103327103954557,"df_1y","evapm"
"2005-09",0.100844919314788,0.101042133390824,"df_1y","evapm"
"2005-10",0.0936564911837753,0.0987571628270908,"df_1y","evapm"
"2005-11",0.101716218287717,0.0964721922633513,"df_1y","evapm"
"2005-12",0.093085859796606,0.0941872216996181,"df_1y","evapm"
"2006-01",0.0997800354132033,0.0919022511358848,"df_1y","evapm"
"2006-02",0.088085691247575,0.0896172805721454,"df_1y","evapm"
"2006-03",0.0875643279137396,0.0873323100084121,"df_1y","evapm"
"2006-04",0.0910593115899457,0.0850473394446789,"df_1y","evapm"
"2006-05",0.0943631134783782,0.0827623688809394,"df_1y","evapm"
"2006-06",0.0927955618524761,0.0804773983172062,"df_1y","evapm"
"2006-07",0.0969302367713286,0.0781924277534729,"df_1y","evapm"
"2006-08",0.0901197137096821,0.0759074571897335,"df_1y","evapm"
"2006-09",0.096856432350914,0.0736224866260003,"df_1y","evapm"
"2006-10",0.156042191975978,0.071337516062267,"df_1y","evapm"
"2006-11",0.109210276663045,0.0690525454985275,"df_1y","evapm"
"2006-12",0.00261145657614237,0.0667675749347943,"df_1y","evapm"
"2007-01",0.00528078764798028,0.064482604371061,"df_1y","evapm"
"2007-02",-0.00434516715501762,0.0621976338073215,"df_1y","evapm"
"2007-03",-0.0117296503874649,0.0599126632435883,"df_1y","evapm"
"2007-04",-0.00336573930382577,0.0576276926798551,"df_1y","evapm"
"2007-05",-0.00338184729299404,0.0553427221161156,"df_1y","evapm"
"2007-06",-0.00175092111361144,0.000169809030412365,"df_1y","evapm"
"2007-07",0.00491672517141539,0.000169505993449452,"df_1y","evapm"
"2007-08",0.00057684934133471,0.000169202956486602,"df_1y","evapm"
"2007-09",0.0078611192214486,0.000168899919523782,"df_1y","evapm"
"2007-10",-0.00154125946873791,0.000168596882560998,"df_1y","evapm"
"2007-11",0.00486764823480401,0.00016829384559813,"df_1y","evapm"
"2007-12",0.00261145657614237,0.000167990808635299,"df_1y","evapm"
"2008-01",0.00528078764798028,0.000167687771672508,"df_1y","evapm"
"2008-02",-0.00434516715501762,0.000167384734709664,"df_1y","evapm"
"2008-03",-0.0117296503874649,0.000167081697746841,"df_1y","evapm"
"2008-04",-0.00336573930382577,0.000166778660783976,"df_1y","evapm"
"2008-05",-0.00338184729299404,0.000166475623821165,"df_1y","evapm"
"2008-06",-0.00175092111361144,0.000166172586858387,"df_1y","evapm"
"2008-07",0.00491672517141539,0.000165869549895476,"df_1y","evapm"
"2008-08",0.00057684934133471,0.000165566512932625,"df_1y","evapm"
"2008-09",0.0078611192214486,0.000165263475969808,"df_1y","evapm"
"2008-10",-0.00154125946873791,0.000164960439007024,"df_1y","evapm"
"2008-11",0.00486764823480401,0.000164657402044154,"df_1y","evapm"
"2008-12",0.00261145657614237,0.000164354365081322,"df_1y","evapm"
"2009-01",0.00528078764798028,0.000164051328118532,"df_1y","evapm"
"2009-02",-0.00434516715501762,0.000163748291155688,"df_1y","evapm"
"2009-03",-0.0117296503874649,0.000163445254192865,"df_1y","evapm"
"2009-04",-0.00336573930382577,0.000163142217229999,"df_1y","evapm"
"2009-05",-0.00338184729299404,0.000162839180267189,"df_1y","evapm"
"2009-06",-0.00175092111361144,0.000162536143304413,"df_1y","evapm"
"2009-07",0.00491672517141539,0.000162233106341498,"df_1y","evapm"
"2009-08",0.00057684934133471,0.000161930069378649,"df_1y","evapm"
"2009-09",0.0078611192214486,0.000161627032415831,"df_1y","evapm"
"2009-10",-0.00154125946873791,0.000161323995453048,"df_1y","evapm"
"2009-11",0.00486764823480401,0.000161020958490177,"df_1y","evapm"
"2009-12",0.00261145657614237,0.000160717921527346,"df_1y","evapm"
"2010-01",0.00528078764798028,0.000160414884564556,"df_1y","evapm"
"2010-02",-0.00434516715501762,0.000160111847601712,"df_1y","evapm"
"2010-03",-0.0117296503874649,0.000159808810638888,"df_1y","evapm"
"2010-04",-0.00336573930382577,0.000159505773676025,"df_1y","evapm"
"2010-05",-0.00338184729299404,0.000159202736713217,"df_1y","evapm"
"2010-06",-0.00175092111361144,0.000158899699750438,"df_1y","evapm"
"2010-07",0.00491672517141539,0.000158596662787524,"df_1y","evapm"
"2010-08",0.00057684934133471,0.000158293625824675,"df_1y","evapm"
"2010-09",0.0078611192214486,0.000157990588861855,"df_1y","evapm"
"2010-10",-0.00154125946873791,0.00015768755189907,"df_1y","evapm"
"2010-11",0.00486764823480401,0.000157384514936201,"df_1y","evapm"
"2010-12",0.00261145657614237,0.000157081477973369,"df_1y","evapm"
"2011-01",0.00528078764798028,0.000156778441010581,"df_1y","evapm"
"2011-02",-0.00434516715501762,0.000156475404047734,"df_1y","evapm"
"2011-03",-0.0117296503874649,0.000156172367084912,"df_1y","evapm"
"2011-04",-0.00336573930382577,0.000155869330122049,"df_1y","evapm"
"2011-05",-0.00338184729299404,0.000155566293159239,"df_1y","evapm"
"2011-06",-0.00175092111361144,0.000155263256196462,"df_1y","evapm"
"2011-07",0.00491672517141539,0.000154960219233548,"df_1y","evapm"
"2011-08",0.00057684934133471,0.000154657182270697,"df_1y","evapm"
"2011-09",0.0078611192214486,0.000154354145307879,"df_1y","evapm"
"2011-10",-0.00154125946873791,0.000154051108345096,"df_1y","evapm"
"2011-11",0.00486764823480401,0.000153748071382225,"df_1y","evapm"
"2011-12",0.00261145657614237,0.000153445034419393,"df_1y","evapm"
"2012-01",0.00528078764798028,0.000153141997456605,"df_1y","evapm"
"2012-02",-0.00434516715501762,0.00015283896049376,"df_1y","evapm"
"2012-03",-0.0117296503874649,0.000152535923530936,"df_1y","evapm"
"2012-04",-0.00336573930382577,0.000152232886568073,"df_1y","evapm"
"2012-05",-0.00338184729299404,0.000151929849605263,"df_1y","evapm"
"2012-06",-0.00175092111361144,0.000151626812642486,"df_1y","evapm"
"2012-07",0.00491672517141539,0.000151323775679572,"df_1y","evapm"
"2012-08",0.00057684934133471,0.000151020738716721,"df_1y","evapm"
"2012-09",0.0078611192214486,0.000150717701753903,"df_1y","evapm"
"2012-10",-0.00154125946873791,0.000150414664791119,"df_1y","evapm"
"2012-11",0.00486764823480401,0.000150111627828249,"df_1y","evapm"
"2012-12",0.00261145657614237,0.000149808590865418,"df_1y","evapm"
"2013-01",0.00528078764798028,0.000149505553902629,"df_1y","evapm"
"2013-02",-0.00434516715501762,0.000149202516939784,"df_1y","evapm"
"2013-03",-0.0117296503874649,0.000148899479976964,"df_1y","evapm"
"2013-04",-0.00336573930382577,0.000148596443014098,"df_1y","evapm"
"2013-05",-0.00338184729299404,0.000148293406051287,"df_1y","evapm"
"2013-06",-0.00175092111361144,0.00014799036908851,"df_1y","evapm"
"2013-07",0.00491672517141539,0.000147687332125596,"df_1y","evapm"
"2013-08",0.00057684934133471,0.000147384295162745,"df_1y","evapm"
"2013-09",0.0078611192214486,0.000147081258199927,"df_1y","evapm"
"2013-10",-0.00154125946873791,0.000146778221237143,"df_1y","evapm"
"2013-11",0.00486764823480401,0.000146475184274273,"df_1y","evapm"
"2013-12",0.00261145657614237,0.000146172147311442,"df_1y","evapm"
"2014-01",0.00528078764798028,0.000145869110348655,"df_1y","evapm"
"2014-02",-0.00434516715501762,0.000145566073385808,"df_1y","evapm"
"2014-03",-0.0117296503874649,0.000145263036422984,"df_1y","evapm"
"2014-04",-0.00336573930382577,0.000144959999460121,"df_1y","evapm"
"2014-05",-0.00338184729299404,0.000144656962497311,"df_1y","evapm"
"2014-06",-0.00175092111361144,0.000144353925534534,"df_1y","evapm"
"2014-07",0.00491672517141539,0.00014405088857162,"df_1y","evapm"
"2014-08",0.00057684934133471,0.000143747851608771,"df_1y","evapm"
"2014-09",0.0078611192214486,0.000143444814645951,"df_1y","evapm"
"2014-10",-0.00154125946873791,0.000143141777683167,"df_1y","evapm"
"2014-11",0.00486764823480401,0.000142838740720297,"df_1y","evapm"
"2014-12",0.00261145657614237,0.000142535703757466,"df_1y","evapm"
"2015-01",0.00528078764798028,0.000142232666794677,"df_1y","evapm"
"2015-02",-0.00434516715501762,0.000141929629831831,"df_1y","evapm"
"2015-03",-0.0117296503874649,0.000141626592869011,"df_1y","evapm"
"2015-04",-0.00336573930382577,0.000141323555906145,"df_1y","evapm"
"2015-05",-0.00338184729299404,0.000141020518943336,"df_1y","evapm"
"2015-06",-0.00175092111361144,0.000140717481980558,"df_1y","evapm"
"2015-07",0.00491672517141539,0.000140414445017644,"df_1y","evapm"
"2015-08",0.00057684934133471,0.000140111408054794,"df_1y","evapm"
"2015-09",0.0078611192214486,0.000139808371091975,"df_1y","evapm"
"2015-10",-0.00154125946873791,0.000139505334129191,"df_1y","evapm"
"2015-11",0.00486764823480401,0.000139202297166321,"df_1y","evapm"
"2015-12",0.00261145657614237,0.00013889926020349,"df_1y","evapm"
"2016-01",0.00528078764798028,0.000138596223240702,"df_1y","evapm"
"2016-02",-0.00434516715501762,0.000138293186277855,"df_1y","evapm"
"2016-03",-0.0117296503874649,0.000137990149315032,"df_1y","evapm"
"2016-04",-0.00336573930382577,0.00013768711235217,"df_1y","evapm"
"2016-05",-0.00338184729299404,0.00013738407538936,"df_1y","evapm"
"2016-06",-0.00175092111361144,0.000137081038426582,"df_1y","evapm"
"2016-07",0.00491672517141539,0.000136778001463667,"df_1y","evapm"
"2016-08",0.00057684934133471,0.000136474964500818,"df_1y","evapm"
"2016-09",0.0078611192214486,0.000136171927538,"df_1y","evapm"
"2016-10",-0.00154125946873791,0.000135868890575215,"df_1y","evapm"
"2016-11",0.00486764823480401,0.000135565853612345,"df_1y","evapm"
"2016-12",0.00261145657614237,0.000135262816649514,"df_1y","evapm"
"1979-01",0.117620845482926,0.131014727766201,"df_1y","wue"
"1979-02",0.106326815918155,0.131284828013856,"df_1y","wue"
"1979-03",0.14728644441883,0.131554928278458,"df_1y","wue"
"1979-04",0.143901496524062,0.131825028534191,"df_1y","wue"
"1979-05",0.128960898325816,0.13209512879012,"df_1y","wue"
"1979-06",0.125774024936148,0.132365229046051,"df_1y","wue"
"1979-07",0.115922778193614,0.132635329301981,"df_1y","wue"
"1979-08",0.143716086415831,0.132905429557911,"df_1y","wue"
"1979-09",0.159419192946835,0.133175529813842,"df_1y","wue"
"1979-10",0.169416167021687,0.133445630069772,"df_1y","wue"
"1979-11",0.151794707331489,0.133715730325702,"df_1y","wue"
"1979-12",0.14446995204099,0.133985830581632,"df_1y","wue"
"1980-01",0.126848170429197,0.134255930837562,"df_1y","wue"
"1980-02",0.0523732992167693,0.134526031093492,"df_1y","wue"
"1980-03",0.142200619741948,0.134796131349423,"df_1y","wue"
"1980-04",0.11853375412277,0.135066231605353,"df_1y","wue"
"1980-05",0.10047403083554,0.135336331861283,"df_1y","wue"
"1980-06",0.115309998647321,0.135606432117214,"df_1y","wue"
"1980-07",0.144878377561296,0.135876532373144,"df_1y","wue"
"1980-08",0.16492575334032,0.136146632629074,"df_1y","wue"
"1980-09",0.15934404633584,0.136416732885005,"df_1y","wue"
"1980-10",0.176104810761993,0.136686833140935,"df_1y","wue"
"1980-11",0.183357541391955,0.136956933396865,"df_1y","wue"
"1980-12",0.132479944437852,0.137227033652795,"df_1y","wue"
"1981-01",0.153206972155767,0.137497133908725,"df_1y","wue"
"1981-02",0.162375941472083,0.137767234164655,"df_1y","wue"
"1981-03",0.0985212115593055,0.138037334420586,"df_1y","wue"
"1981-04",0.130433211606124,0.138307434676516,"df_1y","wue"
"1981-05",0.113112109975859,0.138577534932446,"df_1y","wue"
"1981-06",0.120882711710874,0.138847635188377,"df_1y","wue"
"1981-07",0.130887205657007,0.139117735444307,"df_1y","wue"
"1981-08",0.159044706629542,0.139387835700237,"df_1y","wue"
"1981-09",0.162767106598653,0.139657935956168,"df_1y","wue"
"1981-10",0.143166099853788,0.139928036212098,"df_1y","wue"
"1981-11",0.168081362840903,0.140198136468028,"df_1y","wue"
"1981-12",0.123765481389848,0.140468236723958,"df_1y","wue"
"1982-01",0.178162331510792,0.140738336979888,"df_1y","wue"
"1982-02",0.158751470091645,0.141008437235818,"df_1y","wue"
"1982-03",0.129490240755177,0.141278537491749,"df_1y","wue"
"1982-04",0.134656688326757,0.141548637747679,"df_1y","wue"
"1982-05",0.138842845999547,0.141818738003609,"df_1y","wue"
"1982-06",0.110202220554017,0.14208883825954,"df_1y","wue"
"1982-07",0.146773958680148,0.14235893851547,"df_1y","wue"
"1982-08",0.14237004950179,0.1426290387714,"df_1y","wue"
"1982-09",0.144992432775866,0.14289913902733,"df_1y","wue"
"1982-10",0.137012076960273,0.14316923928326,"df_1y","wue"
"1982-11",0.149316958045422,0.14343933953919,"df_1y","wue"
"1982-12",0.141720549772421,0.143709439795121,"df_1y","wue"
"1983-01",0.0488854682082195,0.143979540051051,"df_1y","wue"
"1983-02",0.0667276149668652,0.144249640306981,"df_1y","wue"
"1983-03",0.0953325001204414,0.144519740562912,"df_1y","wue"
"1983-04",0.111904285971029,0.144789840818842,"df_1y","wue"
"1983-05",0.0800265401119384,0.145059941074772,"df_1y","wue"
"1983-06",0.111352077335802,0.145330041330703,"df_1y","wue"
"1983-07",0.136667791528941,0.145600141586633,"df_1y","wue"
"1983-08",0.201311141201562,0.145870241842563,"df_1y","wue"
"1983-09",0.179141479359244,0.146140342098493,"df_1y","wue"
"1983-10",0.220640722865921,0.146410442354423,"df_1y","wue"
"1983-11",0.176748752212082,0.146680542610353,"df_1y","wue"
"1983-12",0.177656555913681,0.146950642866284,"df_1y","wue"
"1984-01",0.149527636812717,0.147220743122214,"df_1y","wue"
"1984-02",0.174235739829264,0.147490843378144,"df_1y","wue"
"1984-03",0.116850079763068,0.147760943634075,"df_1y","wue"
"1984-04",0.138416931700804,0.148031043890005,"df_1y","wue"
"1984-05",0.159767552868575,0.148301144145935,"df_1y","wue"
"1984-06",0.128247375089733,0.148571244401866,"df_1y","wue"
"1984-07",0.153725133426772,0.148841344657796,"df_1y","wue"
"1984-08",0.170666719118835,0.149111444913726,"df_1y","wue"
"1984-09",0.207406597653485,0.149381545169656,"df_1y","wue"
"1984-10",0.186718920678464,0.149651645425586,"df_1y","wue"
"1984-11",0.174241314406526,0.149921745681516,"df_1y","wue"
"1984-12",0.17665844680493,0.150191845937447,"df_1y","wue"
"1985-01",0.168906232015243,0.150461946193377,"df_1y","wue"
"1985-02",0.164668662956617,0.150732046449307,"df_1y","wue"
"1985-03",0.135627510572001,0.151002146705238,"df_1y","wue"
"1985-04",0.113036433611418,0.151272246961168,"df_1y","wue"
"1985-05",0.160322774573658,0.151542347217098,"df_1y","wue"
"1985-06",0.169761658469042,0.151812447473029,"df_1y","wue"
"1985-07",0.194670808898529,0.152082547728959,"df_1y","wue"
"1985-08",0.206534095789809,0.152352647984889,"df_1y","wue"
"1985-09",0.167006326505662,0.152622748240819,"df_1y","wue"
"1985-10",0.160269746098454,0.152892848496749,"df_1y","wue"
"1985-11",0.170286767520857,0.153162948752679,"df_1y","wue"
"1985-12",0.230740868635301,0.15343304900861,"df_1y","wue"
"1986-01",0.214647723413496,0.15370314926454,"df_1y","wue"
"1986-02",0.196287967476881,0.15397324952047,"df_1y","wue"
"1986-03",0.18388750456275,0.154243349776401,"df_1y","wue"
"1986-04",0.166761000889858,0.154513450032331,"df_1y","wue"
"1986-05",0.136759260056954,0.154783550288261,"df_1y","wue"
"1986-06",0.19552297303,0.155053650544192,"df_1y","wue"
"1986-07",0.213393690629155,0.155323750800122,"df_1y","wue"
"1986-08",0.142290809410588,0.155593851056052,"df_1y","wue"
"1986-09",0.181814059713719,0.155863951311982,"df_1y","wue"
"1986-10",0.196491023352727,0.156134051567912,"df_1y","wue"
"1986-11",0.201902871974554,0.156404151823842,"df_1y","wue"
"1986-12",0.176361012174712,0.156674252079773,"df_1y","wue"
"1987-01",0.204906839945411,0.156944352335703,"df_1y","wue"
"1987-02",0.184464117300721,0.157214452591633,"df_1y","wue"
"1987-03",0.151714818677443,0.157484552847564,"df_1y","wue"
"1987-04",0.168682043996146,0.157754653103494,"df_1y","wue"
"1987-05",0.131626893849065,0.158024753359424,"df_1y","wue"
"1987-06",0.182386769454814,0.158294853615354,"df_1y","wue"
"1987-07",0.142140242825659,0.158564953871284,"df_1y","wue"
"1987-08",0.193550723318955,0.158835054127214,"df_1y","wue"
"1987-09",0.156192240623678,0.159105154383145,"df_1y","wue"
"1987-10",0.145151142075004,0.159375254639075,"df_1y","wue"
"1987-11",0.159949078140946,0.159645354895005,"df_1y","wue"
"1987-12",0.140966508572967,0.159915455150936,"df_1y","wue"
"1988-01",0.183825238040868,0.160185555406866,"df_1y","wue"
"1988-02",0.163825380459958,0.160455655662796,"df_1y","wue"
"1988-03",0.087121511366275,0.160725755918727,"df_1y","wue"
"1988-04",0.12270530228469,0.160995856174657,"df_1y","wue"
"1988-05",0.144706012190796,0.161265956430587,"df_1y","wue"
"1988-06",0.158754657618046,0.161536056686517,"df_1y","wue"
"1988-07",0.169023095516721,0.161806156942447,"df_1y","wue"
"1988-08",0.139703471377146,0.162076257198377,"df_1y","wue"
"1988-09",0.146297044531446,0.162346357454308,"df_1y","wue"
"1988-10",0.14807282601104,0.162616457710238,"df_1y","wue"
"1988-11",0.181020088772261,0.162886557966168,"df_1y","wue"
"1988-12",0.156435817727881,0.163156658222099,"df_1y","wue"
"1989-01",0.163784894994606,0.163426758478029,"df_1y","wue"
"1989-02",0.206886065846387,0.163696858733959,"df_1y","wue"
"1989-03",0.145857385549191,0.16396695898989,"df_1y","wue"
"1989-04",0.158514789933822,0.16423705924582,"df_1y","wue"
"1989-05",0.161827004689254,0.16450715950175,"df_1y","wue"
"1989-06",0.184688764884057,0.16477725975768,"df_1y","wue"
"1989-07",0.206236159222127,0.16504736001361,"df_1y","wue"
"1989-08",0.146112621856247,0.16531746026954,"df_1y","wue"
"1989-09",0.147487425089435,0.165587560525471,"df_1y","wue"
"1989-10",0.183049794207114,0.165857660781401,"df_1y","wue"
"1989-11",0.163833806864311,0.166127761037331,"df_1y","wue"
"1989-12",0.12950819119966,0.166397861293262,"df_1y","wue"
"1990-01",0.135591478825242,0.166667961549192,"df_1y","wue"
"1990-02",0.0969935860429425,0.166938061805122,"df_1y","wue"
"1990-03",0.113653430754746,0.167208162061053,"df_1y","wue"
"1990-04",0.116237515026257,0.167478262316983,"df_1y","wue"
"1990-05",0.114550221310422,0.167748362572913,"df_1y","wue"
"1990-06",0.143597312732968,0.168018462828843,"df_1y","wue"
"1990-07",0.189638253953886,0.168288563084773,"df_1y","wue"
"1990-08",0.157736134808998,0.168558663340703,"df_1y","wue"
"1990-09",0.141794784010817,0.168828763596634,"df_1y","wue"
"1990-10",0.13483431826631,0.169098863852564,"df_1y","wue"
"1990-11",0.14263716820258,0.169368964108494,"df_1y","wue"
"1990-12",0.152054646914339,0.169639064364425,"df_1y","wue"
"1991-01",0.179349707439066,0.169909164620355,"df_1y","wue"
"1991-02",0.128515162803519,0.170179264876285,"df_1y","wue"
"1991-03",0.141765349813611,0.170449365132215,"df_1y","wue"
"1991-04",0.132593358826103,0.170719465388145,"df_1y","wue"
"1991-05",0.141094164283286,0.170989565644075,"df_1y","wue"
"1991-06",0.171110129278258,0.171259665900006,"df_1y","wue"
"1991-07",0.170245989897981,0.171529766155936,"df_1y","wue"
"1991-08",0.158984683424291,0.171799866411866,"df_1y","wue"
"1991-09",0.155062405135057,0.172069966667797,"df_1y","wue"
"1991-10",0.149266144474922,0.172340066923727,"df_1y","wue"
"1991-11",0.13026154404744,0.172610167179657,"df_1y","wue"
"1991-12",0.139925300622181,0.172880267435588,"df_1y","wue"
"1992-01",0.111352702881041,0.173150367691518,"df_1y","wue"
"1992-02",0.127022337826584,0.173420467947448,"df_1y","wue"
"1992-03",0.135625768742675,0.173690568203378,"df_1y","wue"
"1992-04",0.133008769032719,0.173960668459308,"df_1y","wue"
"1992-05",0.0741466080023384,0.174230768715238,"df_1y","wue"
