value_vt,value_tt,Year
0.178510233920219,0.165149269826729,1991-08
0.175685625780404,0.165330434037343,1991-09
0.170581816210185,0.165511598247957,1991-10
0.145436642258163,0.103542443523107,1991-11
0.139359482889729,0.106041762035022,1991-12
0.09661126016403,0.10854108054693,1992-01
0.109758028654665,0.111040399058838,1992-02
0.118256618788704,0.113539717570752,1992-03
0.116353994448942,0.11603903608266,1992-04
0.059640923218532,0.118538354594575,1992-05
0.090351714810387,0.121037673106482,1992-06
0.149868687809039,0.12353699161839,1992-07
0.228055335067492,0.126036310130305,1992-08
0.205625088854072,0.128535628642212,1992-09
0.218957850534913,0.13103494715412,1992-10
0.183590925599738,0.133534265666035,1992-11
0.199158959521187,0.136033584177943,1992-12
0.149232438901963,0.13853290268985,1993-01
0.138291587410647,0.141032221201765,1993-02
0.142553294159014,0.143531539713673,1993-03
0.122602457579499,0.146030858225581,1993-04
0.1092373072238,0.148530176737495,1993-05
0.116638128342949,0.151029495249403,1993-06
0.145399140880336,0.153528813761311,1993-07
0.196226933882005,0.156028132273225,1993-08
0.179449716640708,0.158527450785133,1993-09
0.199786913535308,0.161026769297041,1993-10
0.205697639414672,0.163526087808955,1993-11
0.182635922257104,0.166025406320863,1993-12
0.185134490412497,0.168524724832771,1994-01
0.179000820763918,0.171024043344686,1994-02
0.177231752855235,0.173523361856593,1994-03
0.149319733731859,0.176022680368501,1994-04
0.128209382745505,0.178521998880416,1994-05
0.183234121849396,0.181021317392323,1994-06
0.177693562060124,0.183520635904231,1994-07
0.233033909590513,0.186019954416146,1994-08
0.185249916547066,0.188519272928054,1994-09
0.162956252814212,0.191018591439961,1994-10
0.173452646947358,0.193517909951876,1994-11
0.187836814087226,0.196017228463784,1994-12
0.125534054420217,0.198516546975692,1995-01
0.091750762479889,0.201015865487606,1995-02
0.132362767644521,0.203515183999514,1995-03
0.171836247090674,0.206014502511422,1995-04
0.182979554763399,0.208513821023336,1995-05
0.205061125161199,0.211013139535244,1995-06
0.187875053415443,0.213512458047152,1995-07
0.194314555320956,0.216011776559066,1995-08
0.208244913468467,0.218511095070974,1995-09
0.215956475829291,0.221010413582882,1995-10
0.275708404880186,0.223509732094797,1995-11
0.216087113253967,0.226009050606704,1995-12
0.188362627072598,0.228508369118612,1996-01
0.197698711231636,0.231007687630527,1996-02
0.241416095081433,0.233507006142434,1996-03
0.185815768475573,0.236006324654342,1996-04
0.2146548227254,0.238505643166257,1996-05
0.273151194702607,0.241004961678165,1996-06
0.184014783261819,0.243504280190072,1996-07
0.254150864064435,0.246003598701987,1996-08
0.231987685312969,0.248502917213895,1996-09
0.254305749601871,0.251002235725803,1996-10
0.254671231972103,0.253501554237717,1996-11
0.224565021241684,0.256000872749625,1996-12
0.240458271811711,0.258500191261533,1997-01
0.230780998158739,0.260999509773447,1997-02
0.241649578178979,0.263498828285355,1997-03
0.212910577311984,0.265998146797263,1997-04
0.191243237492502,0.268497465309177,1997-05
0.14742932244699,0.270996783821085,1997-06
0.164117713679981,0.273496102332993,1997-07
0.232787847024119,0.275995420844908,1997-08
0.234185777420112,0.278494739356815,1997-09
0.229955901495177,0.280994057868723,1997-10
0.275453866732324,0.283493376380638,1997-11
0.323368214011972,0.285992694892546,1997-12
0.291969797643782,0.288492013404453,1998-01
0.186676571841038,0.290991331916368,1998-02
0.29071643385566,0.293490650428276,1998-03
0.375368989125414,0.295989968940183,1998-04
0.375757389619922,0.298489287452098,1998-05
0.41812251956272,0.300988605964006,1998-06
0.436078625546258,0.303487924475914,1998-07
0.386623650419437,0.305987242987828,1998-08
0.463076721916285,0.308486561499736,1998-09
0.477821603439869,0.310985880011644,1998-10
0.614413046220264,0.653594270719572,1998-11
0.46060624956392,0.65291181816758,1998-12
0.718804808483835,0.652229365615592,1999-01
0.762858016082949,0.6515469130636,1999-02
0.773756268536074,0.650864460511608,1999-03
0.788270265520812,0.65018200795962,1999-04
0.944012345401118,0.649499555407627,1999-05
0.775806189866251,0.648817102855636,1999-06
0.662633172609742,0.648134650303647,1999-07
0.602154095019834,0.647452197751655,1999-08
0.615573478312229,0.646769745199663,1999-09
0.550317487749729,0.646087292647675,1999-10
0.629956222616941,0.645404840095683,1999-11
0.657075275403217,0.644722387543691,1999-12
0.702481320012429,0.644039934991703,2000-01
0.730945023171086,0.643357482439711,2000-02
0.662499106425552,0.642675029887719,2000-03
0.721052253870482,0.64199257733573,2000-04
0.643010631995065,0.641310124783738,2000-05
0.529065602059161,0.640627672231746,2000-06
0.646861799738181,0.639945219679758,2000-07
0.539690755997337,0.639262767127766,2000-08
0.598058151960802,0.638580314575774,2000-09
0.606766183946392,0.637897862023786,2000-10
0.572340394125619,0.637215409471794,2000-11
0.570872295344053,0.636532956919802,2000-12
0.711211162179435,0.635850504367814,2001-01
0.632736121095813,0.635168051815822,2001-02
0.54089061142438,0.63448559926383,2001-03
0.654971388652216,0.633803146711841,2001-04
0.51840460704399,0.633120694159849,2001-05
0.679835425150796,0.632438241607857,2001-06
0.595536595798844,0.631755789055869,2001-07
0.416032996007786,0.631073336503877,2001-08
0.502292505810029,0.630390883951885,2001-09
0.446924025808691,0.629708431399897,2001-10
0.443795736332029,0.629025978847905,2001-11
0.614590657869965,0.628343526295913,2001-12
0.64023260493625,0.627661073743925,2002-01
0.666459304347104,0.626978621191933,2002-02
0.704742950277511,0.626296168639941,2002-03
0.586835235371947,0.625613716087952,2002-04
0.640622695637325,0.62493126353596,2002-05
0.607364548188143,0.624248810983968,2002-06
0.479908016585219,0.62356635843198,2002-07
0.50787113157728,0.622883905879988,2002-08
0.448458903301733,0.622201453327996,2002-09
0.54545199158228,0.621519000776008,2002-10
0.56677829882089,0.620836548224016,2002-11
0.752605794258685,0.620154095672024,2002-12
0.548893713264767,0.619471643120036,2003-01
0.635424813491719,0.618789190568043,2003-02
0.748581944302633,0.618106738016051,2003-03
0.793417794345396,0.617424285464063,2003-04
0.686557425501364,0.616741832912071,2003-05
0.746735278591343,0.616059380360079,2003-06
0.621537598904806,0.615376927808091,2003-07
0.679168987831138,0.614694475256099,2003-08
0.602456586986894,0.614012022704107,2003-09
0.60150350171292,0.613329570152119,2003-10
0.638811869887408,0.612647117600127,2003-11
0.628110679375205,0.611964665048135,2003-12
0.665204973888507,0.611282212496146,2004-01
0.62448739708127,0.610599759944154,2004-02
0.675828511896734,0.609917307392162,2004-03
0.571877490622501,0.609234854840174,2004-04
0.571675216321127,0.608552402288182,2004-05
0.480854577483617,0.60786994973619,2004-06
0.543805732260959,0.607187497184202,2004-07
0.505337594603414,0.60650504463221,2004-08
0.511121016541522,0.605822592080218,2004-09
0.528424077340097,0.60514013952823,2004-10
0.517922117676094,0.604457686976238,2004-11
0.579088595212857,0.603775234424246,2004-12
0.582494450087437,0.603092781872257,2005-01
0.827959100082761,0.602410329320265,2005-02
0.832867697599524,0.601727876768273,2005-03
0.721381001286919,0.601045424216285,2005-04
0.723122741894349,0.600362971664293,2005-05
0.666215907136065,0.599680519112301,2005-06
0.630175327714478,0.598998066560313,2005-07
0.543791882275901,0.598315614008321,2005-08
0.635149226639161,0.597633161456329,2005-09
0.607816418880747,0.59695070890434,2005-10
0.647804273162902,0.596268256352348,2005-11
0.879818657542706,0.595585803800356,2005-12
0.720620160295921,0.594903351248368,2006-01
0.782452105085286,0.594220898696376,2006-02
0.722815488325214,0.593538446144384,2006-03
0.752626170808058,0.592855993592396,2006-04
0.946705487944785,0.592173541040404,2006-05
0.669822994514082,0.591491088488412,2006-06
0.61706010986432,0.590808635936424,2006-07
0.572236597457916,0.590126183384432,2006-08
0.48516570740752,0.58944373083244,2006-09
0.414261227505162,0.588761278280451,2006-10
0.142978292965058,0.588078825728459,2006-11
-0.008060718785992,0.587396373176467,2006-12
0,0,2007-01
0,0,2007-02
0,0,2007-03
0,0,2007-04
0,0,2007-05
0,0,2007-06
0,0,2007-07
0,0,2007-08
0,0,2007-09
0,0,2007-10
0,0,2007-11
0,0,2007-12
0,0,2008-01
0,0,2008-02
0,0,2008-03
0,0,2008-04
0,0,2008-05
0,0,2008-06
0,0,2008-07
0,0,2008-08
0,0,2008-09
0,0,2008-10
0,0,2008-11
0,0,2008-12
0,0,2009-01
0,0,2009-02
0,0,2009-03
0,0,2009-04
0,0,2009-05
0,0,2009-06
0,0,2009-07
0,0,2009-08
0,0,2009-09
0,0,2009-10
0,0,2009-11
0,0,2009-12
0,0,2010-01
0,0,2010-02
0,0,2010-03
0,0,2010-04
0,0,2010-05
0,0,2010-06
0,0,2010-07
0,0,2010-08
0,0,2010-09
0,0,2010-10
0,0,2010-11
0,0,2010-12
0,0,2011-01
0,0,2011-02
0,0,2011-03
0,0,2011-04
0,0,2011-05
0,0,2011-06
0,0,2011-07
0,0,2011-08
0,0,2011-09
0,0,2011-10
0,0,2011-11
0,0,2011-12
0,0,2012-01
0,0,2012-02
0,0,2012-03
0,0,2012-04
0,0,2012-05
0,0,2012-06
0,0,2012-07
0,0,2012-08
0,0,2012-09
0,0,2012-10
0,0,2012-11
0,0,2012-12
0,0,2013-01
0,0,2013-02
0,0,2013-03
0,0,2013-04
0,0,2013-05
0,0,2013-06
0,0,2013-07
0,0,2013-08
0,0,2013-09
0,0,2013-10
0,0,2013-11
0,0,2013-12
0,0,2014-01
0,0,2014-02
0,0,2014-03
0,0,2014-04
0,0,2014-05
0,0,2014-06
0,0,2014-07
0,0,2014-08
0,0,2014-09
0,0,2014-10
0,0,2014-11
0,0,2014-12
0,0,2015-01
0,0,2015-02
0,0,2015-03
0,0,2015-04
0,0,2015-05
0,0,2015-06
0,0,2015-07
0,0,2015-08
0,0,2015-09
0,0,2015-10
0,0,2015-11
0,0,2015-12
0,0,2016-01
0,0,2016-02
0,0,2016-03
0,0,2016-04
0,0,2016-05
0,0,2016-06
0,0,2016-07
0,0,2016-08
0,0,2016-09
0,0,2016-10
0,0,2016-11
0,0,2016-12
