,Date,Monthly_NPP_Mean
201,1995-10,1.9165515232279027
202,1995-11,1.9475057394364346
203,1995-12,1.9174906653777901
204,1996-01,1.806712808975758
205,1996-02,1.8668845486019434
206,1996-03,2.004560856352053
207,1996-04,1.7431558905647688
208,1996-05,1.72338066348011
209,1996-06,1.7652839919268193
210,1996-07,1.8906374898408809
211,1996-08,1.9185781927215342
212,1996-09,1.8404738475364184
213,1996-10,2.0270867516730857
214,1996-11,1.897295410790584
215,1996-12,1.8403114600541286
216,1997-01,1.959997592389057
217,1997-02,1.9887465055613358
218,1997-03,1.9746991317155018
219,1997-04,1.7561842468259266
220,1997-05,1.7394608205780655
221,1997-06,1.650983499802327
222,1997-07,1.4881243666454635
223,1997-08,1.8128289669754152
224,1997-09,1.956359048715148
225,1997-10,1.694951222037052
226,1997-11,1.9491113706327499
227,1997-12,2.0669795126305397
228,1998-01,1.822987800236749
229,1998-02,1.8959970502231458
230,1998-03,1.884367338666354
231,1998-04,1.8021802377486156
232,1998-05,1.711016437957419
233,1998-06,1.754704107446579
234,1998-07,1.9351163789119052
235,1998-08,1.8273614572744628
236,1998-09,1.9876596975201586
237,1998-10,2.0409516820903657
238,1998-11,1.907437237358686
239,1998-12,1.8651573954682386
240,1999-01,1.899829942201634
241,1999-02,2.0440083641813342
242,1999-03,2.0062060491563707
243,1999-04,1.7818205677807615
244,1999-05,1.96651132244876
245,1999-06,1.886821604047736
246,1999-07,1.815959945706433
247,1999-08,1.833529098592832
248,1999-09,1.988023449006606
249,1999-10,2.030178268423188
250,1999-11,1.9254399031569183
251,1999-12,1.9003925627353706
252,2000-01,1.8792517073509185
253,2000-02,1.9685630881429146
254,2000-03,2.0247205518957325
255,2000-04,1.8754440252493623
256,2000-05,1.7016339390523014
257,2000-06,1.7240212033911362
258,2000-07,1.8588088102116695
259,2000-08,1.9753983301497384
260,2000-09,2.1197768176901435
261,2000-10,2.0528482169309235
262,2000-11,1.956401990369998
263,2000-12,1.9568526117864686
264,2001-01,1.960572441292834
265,2001-02,1.920059076981836
266,2001-03,1.852124213374286
267,2001-04,1.8737925472081889
268,2001-05,1.7480932144182049
269,2001-06,1.73060751195433
270,2001-07,1.8508335889803136
271,2001-08,1.8431258339263592
272,2001-09,1.905314917497185
273,2001-10,1.9041756609970846
274,2001-11,1.925993253221286
275,2001-12,1.96346954411081
276,2002-01,1.8737696844835465
277,2002-02,1.8986805049444055
278,2002-03,2.007391162060467
279,2002-04,1.8997519697408536
280,2002-05,1.6790820930185508
281,2002-06,1.6973792893142572
282,2002-07,1.7763451565248598
283,2002-08,1.7437948392678237
284,2002-09,1.7509142685130519
285,2002-10,2.0031590067562095
286,2002-11,2.039805417828337
287,2002-12,1.9647030674153014
288,2003-01,1.7851268787452006
289,2003-02,1.9068534604239213
290,2003-03,1.9507716947112492
291,2003-04,1.8287522365798472
292,2003-05,1.6301034386252868
293,2003-06,1.8871522165365893
294,2003-07,1.8525965236696906
295,2003-08,1.8117004751885961
296,2003-09,2.058909901038942
297,2003-10,2.0197344323647464
298,2003-11,1.9418109574174074
299,2003-12,1.8304214062330504
300,2004-01,1.8789808514421662
301,2004-02,2.018218938736987
302,2004-03,1.9095866154623737
303,2004-04,1.7929490221788311
304,2004-05,1.7536503768360046
305,2004-06,1.8817950529752114
306,2004-07,1.8720330173016648
307,2004-08,2.0031314370472457
308,2004-09,2.017771514691936
309,2004-10,1.8607582743395188
310,2004-11,1.8897322322244081
311,2004-12,1.925125374693335
312,2005-01,1.9680601713035912
313,2005-02,1.8978478389859643
314,2005-03,1.8873186347743323
315,2005-04,1.8332643113360585
316,2005-05,1.678940426603064
317,2005-06,1.8341386099741253
318,2005-07,1.848034111128776
319,2005-08,1.7621707660947326
320,2005-09,2.005056563206341
321,2005-10,2.02233514065696
322,2005-11,1.8356180648731777
323,2005-12,1.8800047438337832
324,2006-01,1.9819276419824325
325,2006-02,1.9990035093068415
326,2006-03,1.8950268823806844
327,2006-04,1.8068098326651378
328,2006-05,1.7083158174573354
329,2006-06,1.822950116820163
330,2006-07,1.9353474997307678
331,2006-08,1.921397759961279
332,2006-09,1.9421878793391907
333,2006-10,1.7983717040280738
334,2006-11,2.0547018520204428
335,2006-12,2.1057734076829644
336,2007-01,1.8482778041550845
337,2007-02,1.8283468691708131
338,2007-03,1.9736274566059355
339,2007-04,1.8432157554326407
340,2007-05,1.7544474428046362
341,2007-06,1.817063855731515
342,2007-07,1.9416811109595948
343,2007-08,2.010602381813428
344,2007-09,2.0499394234160233
345,2007-10,1.9835730752984946
346,2007-11,1.8061800740615894
347,2007-12,1.9915380187572909
348,2008-01,1.9367657543191128
349,2008-02,2.0118496880103978
350,2008-03,2.0010204843664905
351,2008-04,1.7181193398691714
352,2008-05,1.739997261406763
353,2008-06,1.8575718576300349
354,2008-07,1.8973723673154215
355,2008-08,1.9636466713285603
356,2008-09,1.902957557846286
357,2008-10,2.0439448838557834
358,2008-11,2.123532393520095
359,2008-12,1.8957243539428161
360,2009-01,2.0004732818747564
361,2009-02,2.0017960794629284
362,2009-03,1.8307204906140526
363,2009-04,1.8166192201213025
364,2009-05,1.8574120684246471
365,2009-06,1.7858224936732547
366,2009-07,1.843740040501017
367,2009-08,1.773352627083876
368,2009-09,1.6219872856668545
369,2009-10,1.5495589400051466
370,2009-11,1.6787095619312622
371,2009-12,2.0610075777391788
372,2010-01,1.9798712853620806
373,2010-02,1.9572767364857422
374,2010-03,1.8701127565226436
375,2010-04,1.8749188052872203
376,2010-05,1.8908412642078603
377,2010-06,1.7020998942740884
378,2010-07,1.981432640516432
379,2010-08,1.9927516221736459
380,2010-09,1.7704094029255049
381,2010-10,1.9209905744810571
382,2010-11,1.9418949348501875
383,2010-12,2.0666820957856014
384,2011-01,1.8573661862277677
385,2011-02,1.776804084279658
386,2011-03,1.880943647839081
387,2011-04,1.8608678702340375
388,2011-05,1.9170955231850433
389,2011-06,1.8921473382759875
390,2011-07,1.9478530633417874
391,2011-08,1.8352044463732609
392,2011-09,1.9881830767296054
393,2011-10,1.9061524319790233
394,2011-11,1.8693655222655037
395,2011-12,1.7547851993714614
396,2012-01,1.7697759023323902
397,2012-02,1.8087523417639464
398,2012-03,1.888528337790679
399,2012-04,1.7219746935728666
400,2012-05,1.8940556710382217
401,2012-06,1.8220214763556477
402,2012-07,1.9056272710603455
403,2012-08,2.0018911155738226
404,2012-09,1.884295725197473
405,2012-10,1.8000151744714143
406,2012-11,1.6593631376087268
407,2012-12,1.7703894960650293
408,2013-01,1.8361574924832775
409,2013-02,1.9162948381697276
410,2013-03,1.765317992688439
411,2013-04,1.7148962446875884
412,2013-05,1.8045640427139968
413,2013-06,2.0413629564232463
414,2013-07,1.9733568337041267
415,2013-08,2.04427101099425
416,2013-09,1.9690803794481258
417,2013-10,1.8090038452341652
418,2013-11,2.127145317765406
419,2013-12,1.920673162349919
420,2014-01,1.7320819301039614
421,2014-02,1.9586573403072465
422,2014-03,1.9904657471348868
423,2014-04,1.8352060747162182
424,2014-05,1.8546862662508865
425,2014-06,1.8525507880403147
426,2014-07,1.9986546825674134
427,2014-08,1.9060224866043278
428,2014-09,1.7372845566092703
429,2014-10,1.9811061454205157
430,2014-11,2.091929130519519
431,2014-12,2.013095407030232
432,2015-01,1.9420745042314091
433,2015-02,1.9548621822047656
434,2015-03,1.9241668910171872
435,2015-04,1.9000574542788502
436,2015-05,1.8569797101222407
437,2015-06,1.9454000655397434
438,2015-07,1.7999713905939736
439,2015-08,1.902305692605537
440,2015-09,1.5151502881068786
441,2015-10,1.7222564354210863
442,2015-11,1.7820303905055677
443,2015-12,1.9086013949461713
444,2016-01,1.944796191493009
445,2016-02,1.9462038297038966
446,2016-03,2.0083942188864192
447,2016-04,1.8528086456650033
448,2016-05,1.94980955581626
449,2016-06,1.8680756289488727
450,2016-07,1.8977888292065415
451,2016-08,1.9866451390751743
452,2016-09,1.8764662579492635
453,2016-10,2.009103962166176
454,2016-11,1.958994434040488
455,2016-12,1.926342817048114
