YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
2003,5978,0.0199675440267021,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0004830863582144291,0.016221499434143517,0.11601477124664648
2004,5978,0.027970699862144604,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006767113429194225,0.022723209793834406,0.1625144455309995
2005,5978,0.026273085073968173,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006356399650587092,0.021344078875731913,0.1526510196108243
2006,5978,0.021674588688404314,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0005243858784673115,0.017608291118530437,0.1259329863095683
2007,5978,0.035860971339074135,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0008676052509541715,0.029133213654453947,0.20835824280750948
2008,5978,0.05104465317281885,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0012349528602315753,0.0414683353872485,0.29657797440134515
2009,5978,0.028701858326035893,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006944006831370556,0.02331719804759366,0.16676259852467576
2010,5978,0.02845892519634612,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006885232612190407,0.023119840795218127,0.16535111639990863
2011,5978,0.029020047130934024,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0007020988091948863,0.023575692507989163,0.16861132871223092
2012,5978,0.04156760363729012,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0010056691115334897,0.03376924362752344,0.2415147311458301
2013,5978,0.04900781458617463,5.810167294059942,0.02419357921877672,0.8123933225063087,0.001185674444529737,0.03981362132043555,0.2847436014619456
2014,5978,0.023278871566643215,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0005631992233713115,0.01891159981622292,0.13525413821913232
2015,5978,0.04402387295362413,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0010650950578208673,0.035764700418390326,0.255786066792997
2016,5978,0.027826627475302176,5.810167294059942,0.02419357921877672,0.8123933225063087,0.000673225716215112,0.02260616634880607,0.16167736086099047
1979,5985,0.013981704367884136,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0006736212267223826,0.0050690411611699375,0.24817308245974798
1980,5985,0.004512717138250976,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00021741713131213686,0.0016360772850451078,0.08010002879485559
1981,5985,0.007297319714770238,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00035157584001991324,0.0026456298193054265,0.12952629233590918
1982,5985,0.010434666692307849,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0005027293377663733,0.0037830691863213746,0.18521371424634037
1983,5985,0.01010142187803921,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0004866740147041761,0.003662251892819281,0.1792986705152813
1984,5985,0.003031612384037837,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00014605933578263583,0.0010991054849292224,0.05381064928664854
1985,5985,0.01262500955160991,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0006082573481579239,0.004577173954863053,0.22409196004055834
1986,5985,0.007164351694842733,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0003451696052475522,0.002597422508637351,0.1271661306198757
1987,5985,0.01070509078104681,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0005157580359564201,0.00388111094151242,0.19001369984951705
1988,5985,0.017720899693644127,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0008537710336428259,0.006424679538095509,0.31454321913954164
1989,5985,0.005070742488995909,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00024430210265900815,0.0018383883479509832,0.09000489216066636
1990,5985,0.014370843062899269,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0006923694478407862,0.005210122678167723,0.25508023389888856
1991,5985,0.007040352259007073,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00033919546576621936,0.002552466741609648,0.12496515987947789
1992,5985,0.010775400316952795,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0005191454624518666,0.003906601534229346,0.1912616831992568
1993,5985,0.006613524330643043,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00031863142399142806,0.0023977210624931628,0.11738903039805902
1994,5985,0.010179592094318773,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0004904401590595343,0.003690592360724527,0.18068617972161277
1995,5985,0.017905108296224857,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0008626459763235103,0.006491464027607972,0.3178128932447295
1996,5985,0.0099929235912163,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00048144670141361584,0.00362291603880959,0.17737284276395987
1997,5985,0.017573480162865727,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0008466685429483518,0.006371232858791335,0.31192654534889264
1998,5985,0.00916268263636667,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0004414467188817577,0.003321913710117191,0.16263619467528784
1999,5985,0.004677224019101087,17.74984479215564,0.04817876340381544,0.36254815777778027,0.000225342869402914,0.0016957189516390843,0.0830200003971867
2000,5985,0.009852176934218526,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00047466570152624214,0.0035718885976016657,0.1748746114472346
