date,npp,photo,ar,lai,f5,evapm,cleaf,cwood,croot,csap,cheart,csto,ctotal,wue,climate
1998-01,0.382713671441155,0.877539349139479,0.500973792353452,5.13610357467379,0.286476907657408,0.841260583351414,0.174042946924774,28.774250809634,0.225924307107921,2.11433275306106,26.6599180565729,2.43665092144973,31.6108689851164,0.016339363828755,1y
1998-02,0.322975581757195,0.813045809090711,0.496776181921791,4.9743856280526,0.264366927867497,0.842101903637972,0.174669644363739,28.6281773518174,0.226797913434769,1.96527813534117,26.6628992164763,2.05596385857063,31.0856087681866,0.011912763928011,1y
1998-03,0.320240693682043,0.803856450024973,0.49073960058914,4.99210949731771,0.264914086295517,0.845572249534574,0.174228022456131,28.4166591551761,0.226133351056577,1.97247009872282,26.4441890564533,1.86070905228666,30.6777295809755,0.017171209737755,1y
1998-04,0.309251639811156,0.752774214836312,0.449814585650095,4.6385030306836,0.263557062670072,0.751224461584827,0.159742548649498,27.715931916771,0.207360797518343,1.85033044600803,25.8656014707629,1.85618656414539,29.9392218270842,0.021137263167504,1y
1998-05,0.374383531922909,0.84442034448448,0.474111759401352,5.03436519178743,0.297719665842744,0.61390664463719,0.165899365505069,26.7152426770459,0.215037809556422,2.0068182063351,24.7084244707108,2.28290289762187,29.3790827497293,0.020761935661345,1y
1998-06,0.399892923839936,0.875146789558748,0.482048121984804,5.00293152444998,0.305368600641826,0.585092492767985,0.167757767001508,24.9535274931432,0.217908690221943,2.09738632464291,22.8561411685003,2.80652644311554,28.1457203934822,0.020852062976685,1y
1998-07,0.428179698029141,0.917798957950006,0.491771553611807,5.1358460746924,0.306617708878181,0.517085290980713,0.175403464994077,23.8927790335457,0.227108869680232,2.12474939572122,21.7680296378245,3.56128254463818,27.8565739128582,0.019621195379522,1y
1998-08,0.426334877717878,0.996487593934776,0.573015138228888,5.95177066619069,0.311825039317405,0.474979217389158,0.188627846382013,26.3156077441651,0.244523571164273,2.40751571071846,23.9080920334467,2.58187336851998,29.3306325302314,0.015208336370366,1y
1998-09,0.369481746014833,0.857305966020714,0.492549330091958,5.09540592294266,0.268880996110817,0.460776563966094,0.167807904554667,27.4347560339073,0.217595648087802,2.15061503935065,25.2841409945566,2.3865282461132,30.206687832663,0.018794104186618,1y
1998-10,0.383522041103363,0.944381113784013,0.565351391907579,5.76639837703868,0.289281637847545,0.357847334296844,0.179654649256459,27.4429395609901,0.23289384077742,2.45486274385933,24.9880768171308,2.33763459952178,30.1931226505458,0.01944526394662,1y
1998-11,0.372704852525527,0.875095646439361,0.506148294879248,5.16443410496784,0.276943895131277,0.362519521246303,0.167571538258614,28.0159725928259,0.217285676425949,2.20973002611062,25.8062425667153,2.34745344370571,30.7482832512162,0.027249088525746,1y
1998-12,0.395569669965324,0.921223713742759,0.529085839759396,5.28854918931502,0.305492764627728,0.396270157435012,0.175476717834363,26.6111967254499,0.22730224916171,2.32686894608216,24.2843277793677,2.60426390365215,29.6182395960981,0.022678919276405,1y
1999-01,0.516163914124673,1.02730285084103,0.5123185965833,5.02273207628097,0.352195037659631,0.418879817724741,0.176048588641531,25.1367196158517,0.227922415416528,2.21010568900027,22.9266139268514,3.94110379634153,29.4817944162512,0.036994023552838,1y
1999-02,0.643861935028394,1.1085933731887,0.464744071142274,4.71849370560754,0.379856484195432,0.461390761707526,0.160971410605904,22.7580915417451,0.208243877298436,2.17241469577218,20.5856768459729,6.54586800449199,29.6731748341414,0.039794337294557,1y
1999-03,0.844855620319733,1.51221437249788,0.680798692656167,6.71228362661839,0.483699451605155,0.433630332811704,0.219148696698708,23.6280257403237,0.285607351054355,3.0737474561274,20.5542782841963,6.69069746284969,30.8234792509265,0.04054563583946,1y
1999-04,0.796089041547423,1.42593041093975,0.653358823769639,6.05113581422935,0.482775227081523,0.439771354299038,0.219552800400686,22.6220431357594,0.286950953327904,2.90830921445911,19.7137339213003,8.56022617095526,31.6887730604433,0.041117665775064,1y
1999-05,1.05919394816002,1.65277845526014,0.598553876468651,6.63477394797321,0.5580708080724,0.437552161479718,0.198779600532195,24.2026617749741,0.258434121718743,2.87413319425096,21.3285285807232,11.473401407661,36.1332769048861,0.048259944142619,1y
1999-06,1.00624389463051,1.68272986161872,0.717463741913056,6.45372357442512,0.56916746791843,0.423301379469258,0.224311485466701,28.8141017997825,0.295915078341627,3.25170725018258,25.5623945495999,10.826897859023,40.1612262226138,0.038160470936099,1y
1999-07,1.03215389856658,1.71202000219333,0.726525227391928,7.48301493980144,0.557664304052987,0.42057777191967,0.21824272106223,30.0000131858393,0.288397733504464,3.24886971775762,26.7511434680817,11.6049450993521,42.1115987397582,0.030584230181495,1y
1999-08,1.1698374303204,1.81923315371171,0.655348249380153,6.33901795830013,0.565256199158194,0.418252377921476,0.216042381808136,33.6410733050057,0.281047499643179,3.02523741507431,30.6158358899314,13.515991606841,47.654154793298,0.025637911921444,1y
1999-09,0.971754760114283,1.78027650645859,0.861419778087319,7.57598954202137,0.553402291944775,0.440985114396789,0.253410485395087,38.3974750963157,0.334911425370041,3.87988745233673,34.5175876439789,9.52783636142344,48.5136333685042,0.026173462796835,1y
1999-10,0.955612604383656,1.55582696829605,0.617317869079436,5.72142383663227,0.490189264579973,0.472266841538173,0.195274757745882,36.3188447629345,0.254962341734708,2.75613256958772,33.5627121933468,13.2226132825867,49.9916951450019,0.022953359074219,1y
1999-11,1.02908749148154,1.84002510530509,0.844639556835372,7.4175429057703,0.565805942576484,0.456324712261761,0.253403960479221,39.8783490825133,0.332247839462775,3.76005573865897,36.1182933438543,9.89136592873942,50.3553668111947,0.028001226966482,1y
1999-12,0.96929077782913,1.58447062400406,0.630714733515776,6.01909234462828,0.527888831419799,0.472291977051027,0.207062741766677,38.2980226148481,0.270035807584814,2.95581688241229,35.3422057324358,12.0421471478173,50.8172683120168,0.032186107702786,1y
2000-01,1.04455630421774,1.80573734592606,0.799576641551857,7.31091325434409,0.586498144393493,0.455501555019155,0.242973930215964,41.2534574250652,0.319569381953817,3.56086076592035,37.6925966591448,10.4129254136303,52.2289261508653,0.036204125603222,1y
2000-02,1.14702336841925,1.76810525390697,0.656334949478139,6.04038023678374,0.568991579404632,0.518897069062402,0.216594229182365,39.1901106038739,0.284794701223718,3.01164225793526,36.1784683459387,14.2207188538339,53.9122183881139,0.038250059077842,1y
2000-03,1.20443350354462,2.00650402195218,0.832446327667171,7.5225969743708,0.633710207524571,0.483354866649512,0.26527596755062,39.103968138405,0.347210450482738,3.87767326573729,35.2262948726677,12.4456969711167,52.1621515275551,0.03516187216755,1y
2000-04,1.03330454848067,1.72850839668231,0.779951983709987,7.38201691875529,0.590547065114359,0.519622681097716,0.239074132397579,35.5594212083511,0.318116636481259,3.44453803144259,32.1148831769086,13.533910400202,49.650522377432,0.037864968309515,1y
2000-05,1.26093826854249,1.97953009382695,0.718591827512446,6.57130861114498,0.647908677265213,0.509320837909773,0.225186207929817,36.5410355457007,0.293582341333132,3.57983782031038,32.9611977253903,14.089503991068,51.1493080860317,0.033694391156391,1y
2000-06,0.926890479532418,1.66988957917465,0.811116475412109,7.47323933311585,0.576438592164779,0.516342059893567,0.235181924142176,36.4603731232991,0.313710240416426,3.58523971596563,32.8751334073335,11.1530108263555,48.1622761142132,0.026220628252516,1y
2000-07,1.24056026114917,1.92890585070718,0.70304803546833,6.96203651612957,0.620537775937342,0.461523898042309,0.237422983138191,37.588565305114,0.309001100970414,3.24723753208852,34.3413277730255,13.7218081362394,51.8567975254621,0.029821049252633,1y
2000-08,1.04798795895749,1.80819973080908,0.820013622859339,7.19298084974052,0.56098452352814,0.476964531094721,0.25323245841129,36.8420989443823,0.334636518993911,3.70756503729105,33.1345339070913,12.2917497139742,49.7217176357617,0.022615294329226,1y
2000-09,1.18714980889535,1.88597268058745,0.703102169696406,7.40361573812691,0.573418587231803,0.47968653005817,0.224646112593258,36.4414164738728,0.292526741543238,3.25181307677959,33.1896033970932,13.5168211872244,50.4754105152338,0.025325891495144,1y
2000-10,1.06958589530662,1.8800060736189,0.862364683020348,7.34945008504127,0.56292310953913,0.482983386935612,0.249429856925506,39.0816699621481,0.32946440105128,3.97680795392341,35.1048620082247,12.0235662567062,51.6841304768311,0.025684926500039,1y
